,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
386,kasun-lakshitha-07103b13b,Java,Git,Data Engineering,Big Data Analytics,Data Analysis,Teamwork,Python,Data Mining,Statistics,Data Visualization,Data Science,Data Analytics,Logistic Regression,Statistical Modeling,Artificial Intelligence AI,SAS Programming,Statistical Computing,Postman API,Colab,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
387,sahdiya-mariyam-7b80891b9,Java,Python Programming Language,SQL,C Programming Language,Microsoft Office,Leadership,Public Speaking,Analytical Skills,Microsoft Power BI,RStudio,Communication,Information Technology,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
388,nisalm,Java,Python Programming Language,MySQL,SQL,Data Engineering,Big Data Analytics,Data Analysis,Microsoft Azure,Programming,ObjectOriented Programming OOP,Data Structures,Data Mining,Data Science,Data Analytics,R,Research,Microsoft SQL Server,Power BI,Data Warehousing,C,Web Services,Business Intelligence,SSRS,SQL Server Reporting Services SSRS,ASPNET,Azure Data Factory,Azure Data Lake,Design Patterns,SQL Server Integration Services SSIS,Azure Databricks,ETL,Data Architecture,TransactSQL TSQL,DAX,MDX,LINQ,SSAS,SSIS,Integration,Data Modelling,Tabular,Mechine Learning,Dimension Modeling,nan,nan,nan,nan,nan,nan,nan,nan,
389,arshad-fauzil,Java,JavaScript,Python Programming Language,SQL,Machine Learning,Public Speaking,Data Mining,Natural Language Processing NLP,Artificial Neural Networks,Pycharm,jQuery,Spring Boot,RESTful WebServices,MVC,Compering,Debating,SPARQL,Statistical Machine Translation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
390,nelum-attanayake,Java,JavaScript,PHP,MySQL,Cascading Style Sheets CSS,Bootstrap,HTML,Data Mining,Artificial Neural Networks,Image Processing,Matlab,C,Android,NET Framework,ASPNET,Spring MVC,Jasper Reports,NET Core,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
391,dhilan,Java,C,Web Development,Linux,Data Engineering,Big Data Analytics,Scala,Graphic Design,C,Python,Hadoop,Apache Spark,Big Data,Amazon Web Services AWS,Hadoop Administration,Visual Basic,Joomla,Business Intelligence,QlikView Development,Photoshop,Informatica,Cisco Networking,Video Processing,After Effects,Web Hosting,Windows System Administration,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
392,shihamfm,C,SQL,Machine Learning,Data Analysis,English,Microsoft Excel,Data Visualization,Data Analytics,Matlab,Research,Microsoft Power BI,Business Intelligence BI,Visual Studio,Writing,Financial Analysis,Quantitative Analytics,Tamil,Visual Basic for Applications VBA,Phython,Macro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
393,madurangajayasooriya,Java,JavaScript,Python Programming Language,XML,HTML,Machine Learning,Data Analysis,Scala,Microsoft Azure,Microsoft Office,C,Data Science,Research,C,Spring Boot,Database Design,PHP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
394,shamilapathirana,JavaScript,MySQL,SQL,Software Development,Leadership,Python,Data Science,Management,Photoshop,Marketing,Computational Mathematics,Ruby on Rails,Economics,Accounting,Training,Logic Programming,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
395,sai-teja-gudapati-3a5302150,Java,C,JavaScript,Python Programming Language,HTML,Cascading Style Sheets CSS,Nodejs,Web Development,Machine Learning,Microsoft Azure,C Programming Language,Microsoft Office,Leadership,Public Speaking,C,MongoDB,Python,jQuery,JavaServer Pages JSP,Team Coordination,Object Oriented Fortran,Numerical Linear Algebra,GUI development with python,Svelte,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
396,chaminda-bandara-645a7aa2,Java,MySQL,Linux,HTML,Data Engineering,Microsoft Office,Adobe Photoshop,Arduino,Apache Spark,Apache Kafka,Teaching,JavaFX,Apache Superset,Apache Cassandra,Apache Airflow,Apache Flume,Ansible,Grafana,MariaDB,Jasper Reports,Apache ZooKeeper,Erlang,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
397,dinely-welleheawage-a70124169,Python Programming Language,python,Machine Learning,Microsoft Office,Teamwork,Leadership,Microsoft PowerPoint,Deep Learning,Data Science,Mathematics,Neural Networks,Deep Neural Networks DNN,Volunteering,Robot Operating System ROS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
398,prasad-chanaka,SQL,Linux,Data Engineering,Machine Learning,Microsoft Azure,Deep Learning,Python,Data Science,R,Tableau,Statistical Modeling,Artificial Intelligence AI,Microsoft Power BI,Google Cloud Platform GCP,Applied Statistics,Hadoop Eco Systems,Bayesian Statistics,Spark,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
399,thariya,Java,JavaScript,Python Programming Language,MySQL,Nodejs,SQL,Web Development,Data Engineering,Machine Learning,Software Development,Problem Solving,Programming,ObjectOriented Programming OOP,Reactjs,MongoDB,Firebase,Expressjs,Data Mining,Arduino,Data Visualization,Data Science,Artificial Intelligence AI,Analytical Skills,Microsoft SQL Server,Big Data,Distributed Systems,Amazon Web Services AWS,Android Development,C,Android,Visual C,Web Services,Software Design,NoSQL,NET Framework,RESTful WebServices,Pattern Recognition,Mobile Applications,TypeScript,Android Studio,React Native,Written Communication,Software Design Patterns,Application Development,Mobile Application Development,CC,nan,nan,nan,nan,nan,
400,nguyen-minh-le-b2b2935b,C,Python Programming Language,SQL,Microsoft Word,Data Analysis,Programming,Microsoft Office,Microsoft Excel,Python,Statistics,PowerPoint,R,Matlab,SPSS,Research,Electrical Engineering,Quantitative Analytics,Survey Research,Pentaho,Labview,NVivo,Visio,Robot Programming,Laboratory Robotics,Open Refine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
401,pranath,Java,C,JavaScript,Python Programming Language,PHP,MySQL,Cascading Style Sheets CSS,SQL,Web Development,Laravel,WordPress,Machine Learning,Creative Writing,Programming,Microsoft Office,Adobe Photoshop,Project Management,Computer Science,Data Science,R,Logistic Regression,Mathematics,Report Writing,Apache Kafka,C,jQuery,Writing,NET Framework,ASPNET MVC,Photoshop,Lasso,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
402,abdul-hanan07,C,SQL,Machine Learning,Data Analysis,Deep Learning,Python,Data Visualization,R,Tableau,Microsoft Power BI,PySpark,Cloud Computing,Extract,Transform,Load ETL,Data Modeling,Amazon Web Services AWS,AWS SageMaker,PLSQL,Data Wrangling,GitHub,Informatica,Apache Airflow,Continuous Integration and Continuous Delivery CICD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
403,kanishka-wijendra,Java,JavaScript,Python Programming Language,MySQL,HTML,SQL,Web Development,Data Engineering,Big Data Analytics,Machine Learning,Data Analysis,Software Development,Scala,Databases,Graphic Design,Microsoft Office,Adobe Photoshop,Adobe Premiere Pro,Leadership,C,Project Management,MongoDB,Deep Learning,Natural Language Processing NLP,Data Science,Data Analytics,Hadoop,HBase,R,Minitab,SPSS,Management,Microsoft Power BI,PySpark,Apache,Strategic Planning,Business Strategy,Big Data,Amazon Web Services AWS,Database Development,RDBMS,Neoj,Corporate Finance,Business Statistics,Knime,Splunk,nan,nan,nan,nan,nan,
404,shiran-arsakularathna-4b1783b6,Python Programming Language,Data Analysis,Teamwork,Leadership,Project Management,Python,Team Leadership,Data Visualization,R,Tableau,Statistical Data Analysis,Microsoft Power BI,Spark,SAP ERP,R Shiny,Statistical Programming,Statistical Computing,Hypothesis Testing,Audit Command Language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
405,bhanuka-dissanayake,Java,Python Programming Language,PHP,HTML,Machine Learning,Photography,Graphic Design,Programming,ObjectOriented Programming OOP,Reactjs,MongoDB,Python,Arduino,Natural Language Processing NLP,ElasticSearch,Agile Application Development,Android Development,Ionic Framework,Spring Boot,Microservices,SQLite,Jenkins,Social Media Marketing,JEE Application Development,Cucumber,Lightroom,Travel Photography,Subversion,Kanban,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
406,nipunwijerathne,SQL,Machine Learning,Programming,ObjectOriented Programming OOP,Computer Science,MongoDB,Deep Learning,Python,Data Structures,Algorithms,Natural Language Processing NLP,Statistics,Data Science,R,Matlab,PyTorch,Amazon Web Services AWS,NumPy,ScikitLearn,NLTK,Flask,Jupyter,Statistical Analysis,pandas,Selenium,Tensorflow,Gradient Boosting,CircleCI,Catboost,LightGBM,Sentry,Spacy,Gensim,Gunicorn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
407,suchitha-dehigaspitiya,Java,JavaScript,PHP,MySQL,Nodejs,Web Development,HTML,Machine Learning,Software Development,Leadership,Public Speaking,C,ObjectOriented Programming OOP,Python,Algorithms,Computer Architecture,Hadoop,Hive,Artificial Intelligence AI,Mathematics,Machine Learning Algorithms,Applied Mathematics,Apache Spark,TensorFlow,Apache Kafka,HiveQL,Pandas Software,ScikitLearn,Teaching,Object Oriented Design,Deep Neural Networks DNN,Unity,Engineering Mathematics,Angular,Applied Mechanics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
408,akilathalgahagoda,Java,Machine Learning,Data Analysis,Deep Learning,Python,Data Visualization,Data Science,R,Statistical Data Analysis,Matlab,Computer Vision,Research,Digital Image Processing,Apache Spark,PySpark,Artificial Intelligence,Matplotlib,NumPy,ScikitLearn,Data Cleaning,Neural Networks,pandas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
409,tharushijayasekara,Java,C,Web Development,Python,Data Structures,Algorithms,Natural Language Processing NLP,C,German,Competitive Programming,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
410,sia-huo-9a6794106,Java,JavaScript,Python Programming Language,PHP,SQL,Data Engineering,Machine Learning,Data Analysis,Programming,Microsoft Office,Microsoft Excel,Python,Data Structures,Algorithms,Natural Language Processing NLP,Tableau,Business Intelligence BI,Database Administration,Artificial Intelligence,C,Text Analytics,AutoCAD,Network Architecture,Splunk,,,,Natural text,SDNNFV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
411,ammarbinameerdeen,Java,JavaScript,Python Programming Language,PHP,Nodejs,SQL,Git,Linux,Data Engineering,Machine Learning,Programming,Project Management,Angular,Deep Learning,Data Structures,Data Mining,Statistics,Data Visualization,Data Science,R,Statistical Data Analysis,Research,Team Management,Mathematics,Business Intelligence BI,Distributed Systems,Amazon Web Services AWS,Data Warehousing,C,Networking,Android,Cybersecurity,NoSQL,ASPNET MVC,Information Security,Network Administration,Marketing,User Interface Design,Firewalls,ASPNET,RESTful architecture,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
412,susampathmadhusanka,Java,JavaScript,Python Programming Language,PHP,MySQL,Cascading Style Sheets CSS,AngularJS,Nodejs,SQL,HTML,C Programming Language,C,Reactjs,Apache Spark,Amazon Web Services AWS,Android,NET Framework,AJAX,Hibernate,Azure Data Factory,Azure Data Lake,c,PLSQL,Neoj,AWS Lambda,c,c,Amazon Athena,AWS Glue,Azure Functions,Enterprise Resource Planning ERP,angular,struts,AWS Step Functions,JavaEE,Alfresco,Neoj Graph Database,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
413,suresh-wijesundara-40a8a87,XML,SQL,HTML,Software Development,Databases,CSS,Teamwork,Project Management,Analysis,Microsoft SQL Server,Business Analysis,Power BI,Database Administration,Data Warehousing,C,Visual Basic,Visual Studio,Requirements Analysis,Telecommunications,Business Intelligence,SSRS,SQL Server Reporting Services SSRS,AJAX,ASPNET,Database Design,Oracle,VBNET,Crystal Reports,SSAS,SSIS,SAP BI,SQL Tuning,Data Warehouse Architecture,Analysis Services,Performance Tuning,Powershell,Disaster Recovery,IIS,CRM,SQL,Performance Analysis,Reporting Services,Integration Services,nan,nan,nan,nan,nan,nan,nan,nan,
414,bmshan,Python Programming Language,SQL,Data Engineering,Machine Learning,Teamwork,Leadership,Deep Learning,Python,Algorithms,Arduino,Data Visualization,Data Science,Predictive Modeling,Decision Trees,Image Processing,Matlab,OpenCV,Computer Vision,Artificial Intelligence AI,Google Cloud Platform GCP,TensorFlow,PyTorch,DevOps,Docker Products,Data Warehousing,Communication,MATLAB,Containerization,Neural Networks,Microcontrollers,Digital Signal Processing,Pattern Recognition,Reinforcement Learning,FieldProgrammable Gate Arrays FPGA,Robotics,Electronics,Team Building,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
415,mathangi-karunakaran-740b64111,Java,JavaScript,Python Programming Language,PHP,MySQL,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Data Analysis,Microsoft Office,Adobe Photoshop,Teamwork,Leadership,C,Customer Service,Data Mining,Natural Language Processing NLP,Analytical Skills,Management,Big Data,Data Warehousing,SQL Server Reporting Services SSRS,Spring Boot,Microservices,SQL Server Integration Services SSIS,SQL Server Analysis Services SSAS,REST API,IBM UrbanCode Deploy uDeploy,TeamCity,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
416,kavin-silva,Java,C,MySQL,SQL,HTML,C,C,SQL Server Reporting Services SSRS,ASPNET,SQL Server Integration Services SSIS,Mobile Devices,Oracle Database Administration,Athletics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
417,akila-sugeeshwara-18057217b,JavaScript,PHP,MySQL,Microsoft SQL Server,Business Analysis,C,jQuery,ASPNET,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
418,gagana-gamage,Java,C,JavaScript,PHP,MySQL,Cascading Style Sheets CSS,AngularJS,Bootstrap,Nodejs,SQL,Web Development,HTML,Data Analysis,Microsoft Office,Adobe Photoshop,Teamwork,Leadership,ObjectOriented Programming OOP,Angular,Team Leadership,Microsoft Power BI,Microsoft SQL Server,Shell Scripting,C,jQuery,Joomla,Ionic Framework,GitHub,Dreamweaver,CodeIgniter,Macromedia Flash,UIKit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
419,amanda-mahawatta-51816b201,Java,C,JavaScript,MySQL,Bootstrap,HTML,WordPress,Problem Solving,English,C,Reactjs,Microsoft Excel,Analytical Skills,Microsoft SQL Server,Communication,Android Development,Eclipse,Visual Studio,ASPNET,Design,css,GitHub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
420,supun-weerakoon,Python Programming Language,SQL,Git,Big Data Analytics,Machine Learning,Data Analysis,Programming,Teamwork,Data Mining,Artificial Neural Networks,Tableau,Artificial Intelligence AI,Research,Microsoft Power BI,TensorFlow,Big Data,Amazon Web Services AWS,Software Engineering,Convolutional Neural Networks CNN,Flask,Recurrent Neural Networks RNN,Reinforcement Learning,PostgreSQL,GitHub,Test Automation,Testing,Cloud Applications,Heroku,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
421,shubham-singh4,Python Programming Language,MySQL,Software Testing,Microsoft Power BI,Big Data,SQL Server Reporting Services SSRS,SQL Server Management Studio,Testing,K,IBM Rational Tools,data quality,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
422,ruviniuthpala,Python Programming Language,SQL,HTML,Problem Solving,OpenCV,Artificial Intelligence AI,Management,Mathematics,Machine Learning Algorithms,Natural Language Understanding,Internet of Things IoT,Speech Recognition,Rasa Platform,Quick Learner,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
423,madhushika-jayasinghe,Java,C,JavaScript,MySQL,Machine Learning,Programming,Teamwork,Leadership,Python,Data Structures,Algorithms,Data Mining,Research,ObjectiveC,Communication,Android Development,OOP,Spring Boot,Blockchain,Swift,iOS Development,Image Editing,blockchain development,iot,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
424,nirodya-pussadeniya-81091a199,Python Programming Language,Nodejs,Web Development,Machine Learning,Software Development,Programming,Flutter,Data Science,OpenCV,Artificial Intelligence AI,TensorFlow,Keras,Engineering,Frontend Development,Computer Engineering,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
425,rukshanrw,Java,JavaScript,Python Programming Language,PHP,MySQL,Bootstrap,SQL,Machine Learning,Data Analysis,Programming,Microsoft Office,Teamwork,Reactjs,Deep Learning,Python,Arduino,Data Science,Image Processing,Matlab,Computer Vision,Machine Learning Algorithms,TensorFlow,SolidWorks,Ubuntu,Keras,LaTeX,Pandas Software,NumPy,Embedded Systems,Verilog,VHDL,ComputerAided Design CAD,Music,FieldProgrammable Gate Arrays FPGA,Altera Quartus,AutoCAD,caffe,Informatica PowerCenter,Talend Open Studio,Xilinx Vivado,Intel Quartus Prime,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
426,asintha-prasanjana-448536143,SQL,Visual Studio,ASPNET MVC,JSON,Angular,TypeScript,SQL Server Management Studio,Angular Material,Jira,Swagger API,ASPNET Web API,CNET,NET Core,Angular Command Line Interface CLI,Entity Framework EF Core,Repository Pattern,DevExpress,Stored Procedures,Code first,Database First approaches,Dependency Injection,Data Representation,Sprints,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
427,amila-viraj,Java,C,MySQL,Machine Learning,Databases,Deep Learning,BackEnd Web Development,Python,Data Science,Artificial Intelligence AI,TensorFlow,PyTorch,Keras,Spring Framework,Web Design,Spring Boot,Hibernate,JPA,Maven,RESTful WebServices,Angular,NLP,NLTK,Computer Vision with OpenCV,Koreai,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
428,sanduni-jayasundara-7963238b,Java,JavaScript,Python Programming Language,PHP,MySQL,Cascading Style Sheets CSS,SQL,python,Linux,Big Data Analytics,Machine Learning,Data Analysis,Microsoft Azure,Programming,Leadership,C,Microsoft Excel,Microsoft PowerPoint,Python,Data Mining,Statistics,Data Science,Data Analytics,R,Image Processing,Matlab,Minitab,OpenCV,Computer Vision,Artificial Intelligence AI,Microsoft Power BI,Mathematics,Mathematical Modeling,Applied Mathematics,Business Intelligence BI,Ubuntu,Regression Analysis,Cloud Computing,Extract,Transform,Load ETL,Amazon Web Services AWS,Windows,Business Intelligence Tools,Solr,Neoj,Mathematical Programming,Computational Mathematics,Robotic Process Automation RPA,Linear Programming,Graph Databases,Digital Media : null
429,saikiran-durga-4b66b5137,Java,C,JavaScript,Python Programming Language,SQL,Linux,HTML,Software Development,Microsoft Office,Leadership,C,ObjectOriented Programming OOP,Hadoop,Microsoft SQL Server,Apache Spark,DevOps,Big Data,Agile Methodologies,Apache Spark Streaming,Apache Kafka,Agile Project Management,Azure Databricks,Test Automation,Azure DevOps,TransactSQL TSQL,Qlikview Development,Agile Leadership,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
430,anojan-yoganathan-5b7abb185,Java,JavaScript,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,Nodejs,Git,WordPress,Flutter,Firebase,Agile Methodologies,Spring Boot,GitHub,Dart,Bitbucket,Blender,php,bootstrap,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
431,chandralegend,Java,JavaScript,Python Programming Language,HTML,Cascading Style Sheets CSS,AngularJS,Nodejs,Machine Learning,Data Analysis,Software Development,English,Photography,Graphic Design,Programming,Teamwork,Leadership,Project Management,Computer Science,Reactjs,MongoDB,Flutter,Deep Learning,Data Structures,Team Leadership,Data Science,Computer Vision,Artificial Intelligence AI,Analytical Skills,Research,Management,TensorFlow,Agile Methodologies,Android Development,Android,Neural Networks,User Interface Design,Logo Design,Agile Project Management,Product Development,Internet of Things IoT,Dart,Go Programming Language,User Experience UX,User Experience Design UED,Mobile Application Development,Graphics,Experience Design,Cisco Certified,Scrabble,nan,nan,
432,tharindu-harith-withana-97243b175,JavaScript,Python Programming Language,Machine Learning,C Programming Language,Programming,C,Data Structures,Data Science,Tableau,KNearest Neighbors KNN,Image Processing,TensorFlow,C,Visual Studio,Core Java,Recurrent Neural Networks RNN,Oracle Database,Spring MVC,Database Management System DBMS,SQL Server Management Studio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
433,buddhimaepasinghe,Java,JavaScript,Python Programming Language,PHP,Cascading Style Sheets CSS,AngularJS,Bootstrap,SQL,Linux,HTML,Microsoft Office,Leadership,C,ObjectOriented Programming OOP,Project Management,Github,Research,Team Management,Data Warehousing,C,Android,JUnit,Software Quality Assurance,Requirements Analysis,Perl,Bash,Oracle Database,Selenium,informatica,ITIL,Application Support,BMC Remedy,BMC ControlM,SAP BusinessObjects,ClearCase,XStudio,Regulatory Reporting,Sybase Adaptive Server,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
434,hemaledirisinghe,PHP,MySQL,Web Development,HTML,Databases,CSS,Teamwork,Customer Service,Team Management,Web Design,Financial Accounting,Banking,Core Banking,Public Relations,IBM iSeries,IBM AS,Backup Recovery Systems,Retail Banking,Branch Banking,Team Performance,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
435,shadini-kalansooriya-a6b644180,Java,Python Programming Language,AngularJS,HTML,Big Data Analytics,Machine Learning,Data Analysis,Photography,C Programming Language,Microsoft Office,CSS,Adobe Photoshop,Adobe Illustrator,Data Mining,Natural Language Processing NLP,Cloud Computing,Amazon Web Services AWS,Android Development,c,Web Analytics,CorelDRAW,Lightroom,Adobe Indesign CC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
436,kaminda,JavaScript,Python Programming Language,MySQL,XML,SQL,Web Development,Data Engineering,Databases,CSS,Scrum,Software Project Management,Microsoft SQL Server,Analytics,Extract,Transform,Load ETL,Agile Methodologies,C,jQuery,Visual Basic,Visual Studio,Web Services,Web Applications,Requirements Analysis,Business Intelligence,SSRS,ASPNET MVC,AJAX,ASPNET,Web Design,PostgreSQL,Database Design,Oracle,NET,VBNET,AWS,Amazon Redshift,Crystal Reports,LINQ,Mysql,SSIS,SharePoint,ADONET,WCF,IIS,CRM,Microsoft CRM,ASP,SQL Server,TFS,SQL Server,Language Integrated Query (LINQ) : 1
437,anushka-hewawitharana-95948960,Java,JavaScript,Python Programming Language,MySQL,SQL,Linux,Big Data Analytics,Data Analysis,Databases,Adobe Illustrator,Statistics,Data Visualization,Hadoop,Flume,Sqoop,Tableau,Exploratory Data Analysis,Apache Spark,Big Data,Data Modeling,Cloudera,Apache Kafka,Database Development,Telecommunications,Dashboard,Process Automation,Agile Project Management,Solr,Cloudera Impala,Cassandra,Apache Flink,Unix,GSM,G,GPRS,Red Hat Linux,VAS,Data Privacy,Design Thinking,Information Graphics,SMSC,ValueAdded Services VAS,SMPP,SS,General Packet Radio Service GPRS,streamset,No Sql,maria db,Kerberos,SENTRY,nan,
438,vvaseekaran,Java,JavaScript,Python Programming Language,PHP,MySQL,HTML,Cascading Style Sheets CSS,SQL,Web Development,HTML,Machine Learning,Software Development,Databases,Problem Solving,Photography,Microsoft Office,Teamwork,Leadership,ObjectOriented Programming OOP,Reactjs,Microsoft Excel,Deep Learning,Algorithms,Statistics,Data Science,Artificial Intelligence AI,Analytical Skills,Easily Adaptable,Research,IBM SPSS,PyTorch,Relational Databases,Communication,Neural Networks,Writing,Web Design,LinkedIn,Database Design,Application Frameworks,Digital Photography,Mac,Lightroom,OS X,Intellectually Curious,nan,nan,nan,nan,nan,nan,nan,
