,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
321,pratik-somwanshi,C,Python Programming Language,Machine Learning,Data Analysis,C Programming Language,Python,Data Structures,Algorithms,Statistics,Data Visualization,Data Science,Computer Vision,Research,TensorFlow,Keras,Data Modeling,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
322,naman-doshi,Java,C,JavaScript,Python Programming Language,MySQL,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Data Analysis,Software Development,Databases,Microsoft Office,Leadership,C,Microsoft Excel,Python,Data Structures,Statistics,Data Visualization,Data Science,Data Analytics,Predictive Modeling,ElasticSearch,R,Artificial Neural Networks,Tableau,Team Management,Analytics,Forecasting,Big Data,MapReduce,Product Management,PostgreSQL,Jupyter,Product Development,Cryptography,Economics,Kibana,Customer Insight,Market Analysis,Djs,Crossfunctional Team Leadership,Price Optimization,nan,nan,nan,nan,nan,nan,nan,
323,ematinov,SQL,Git,Machine Learning,C,Deep Learning,Python,Statistics,Image Processing,OpenCV,Computer Vision,Research,TensorFlow,PyTorch,Keras,LaTeX,Artificial Intelligence,Neural Networks,Algorithms,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
324,har33sh,C,MySQL,SQL,Machine Learning,C Programming Language,C,MongoDB,Python,Artificial Neural Networks,Research,Apache Spark,Distributed Systems,Apache Kafka,Convolutional Neural Networks CNN,Internet of Things IoT,Mqtt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
325,nitin-kumar-pal,Java,Python Programming Language,SQL,Machine Learning,Data Analysis,Microsoft Excel,Python,Algorithms,Natural Language Processing NLP,Statistics,Predictive Modeling,R,Logistic Regression,Linear Regression,Support Vector Machine SVM,Decision Trees,Time Series Analysis,Statistical Modeling,Artificial Intelligence AI,Mathematical Modeling,R Programming Language,Regression Analysis,Data Modeling,ScikitLearn,Neural Networks,Unsupervised Learning,Business Analytics,Alteryx,c,Demand Forecasting,Random Forest,Cluster Analysis,SAP HANA,kmeans clustering,Supply Chain Optimization,Gradient Boosting,Linear Programming,Demand Supply Planning,Optimization Models,CART,Principal Component Analysis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
326,sajana-peiris-808476172,Python Programming Language,Data Analysis,Microsoft Office,Teamwork,Microsoft Excel,Team Leadership,Statistics,Data Visualization,Data Science,Data Analytics,R,Tableau,Statistical Data Analysis,Analytical Skills,Management,Microsoft Power BI,Analytics,Business Analysis,LaTeX,R Shiny,Plotly,ggplot,Educational Leadership,JAGS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
327,jayesh-dosi-030192121,Java,C,Python Programming Language,MySQL,SQL,Data Analysis,C,Project Management,Microsoft Excel,Data Visualization,Data Science,Data Analytics,R,Tableau,Statistical Data Analysis,Mathematics,SAS,Social Services,Digital Marketing,Social Media Marketing,Technical Writing,Clinical Research,Real World Data RWD,HEOR,Oncology,Oncology Clinical Research,Healthcare Information Technology HIT,Pharmacovigilance,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
328,neeraj-mohan-s-5360a077,C,Machine Learning,Data Analysis,C,Python,Statistics,Data Science,Image Processing,Matlab,Computer Vision,Research,Statistical Inference,Mathematics,Digital Image Processing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
329,pasindu-gamarachchi-863070ba,Java,C,SQL,Linux,Machine Learning,Data Analysis,Microsoft Office,Public Speaking,C,MongoDB,Microsoft Excel,Microsoft PowerPoint,Customer Service,Python,Statistics,Data Science,Predictive Modeling,Hadoop,R,Tableau,Time Series Analysis,Matlab,Research,SolidWorks,Data Modeling,Amazon Web Services AWS,Engineering,NumPy,Spark,Data Cleaning,Teaching,Mechanical Engineering,PostgreSQL,AutoCAD,Tutoring,ANSYS,CUDA,Fluid Mechanics,Heat Transfer,Finite Element Analysis,Computational Fluid Dynamics CFD,Thermoelectrics,Icepak,nan,nan,nan,nan,nan,nan,nan,nan,
330,avijayvargia,Java,C,MySQL,SQL,Linux,HTML,Machine Learning,Microsoft Azure,Programming,C,Deep Learning,Python,Algorithms,Data Mining,Data Science,R,Big Data,Artificial Intelligence,C,Eclipse,Java Enterprise Edition,ASPNET,Natural Language Processing,GraphLab,Oracle Advanced Analytics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
331,liamliuyuan,Java,C,Python Programming Language,SQL,Machine Learning,Microsoft Office,Project Management,Deep Learning,Python,Data Mining,Data Science,Tableau,Google Cloud Platform GCP,R Programming Language,Apache Spark,Business Intelligence BI,TensorFlow,PyTorch,Keras,Text Mining,Jira,Digital Marketing,Visual Basic for Applications VBA,Event Planning,AB Testing,Digital Transformation,Image Classification,Credit Risk,Budgeting,advanced analytics,hdfs,MLflow,docker,dockercompose,Growth Marketing,Confluence,Go Programming Language,CVM,hive,Technology Roadmapping,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
332,dilushi-buddhima-693494156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
333,xu-rao-090a6272,Machine Learning,Data Analysis,Python,Algorithms,Statistics,R,Matlab,Mathematica,LaTeX,SAS,Basic Programming in C,Xpress,Combinatorial Optimization,CPLEX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
334,shirishcshetty,C,SQL,C,PowerPoint,Market Research,Business Analysis,Strategic Planning,Business Strategy,Product Development,Corporate Finance,Digital Marketing,Productivity Improvement,Social Media Marketing,Account Management,Online Marketing,International Business,Sales Management,Accounting,Solutions Marketing,Business English,Direct Sales,International Relations,Sales Process,Presentation Development,Accounts Receivable,Accounts Payable,Adaptation,Macromedia,Board Development,Campaign Strategies,Product Enhancement,Deadline Oriented,Ethnic Marketing,Campaign Strategy,Campaign Execution,Campaign Management,Advertising Sales,Sales Support,Global Strategy,Presenting Ideas,Selling Ideas,New Product Ideation,Financial Planning,Concept Development,PMP,Ideation,Idea Generation,Meeting Deadlines,Concept Ideation,Outgoing,nan,
335,ayush-ranjan-080502169,Python Programming Language,MySQL,SQL,HTML,Microsoft Word,Machine Learning,Data Analysis,Problem Solving,English,C Programming Language,Microsoft Office,Teamwork,Leadership,Public Speaking,Microsoft Excel,Microsoft PowerPoint,Deep Learning,Data Mining,Natural Language Processing NLP,Statistics,Data Visualization,Data Science,Data Analytics,Predictive Modeling,Hive,R,Statistical Data Analysis,Management,Microsoft Power BI,Analytics,Business Analysis,Machine Learning Algorithms,Forecasting,Predictive Analytics,Big Data,Amazon Web Services AWS,MATLAB,Pandas Software,NumPy,ScikitLearn,Unsupervised Learning,Social Media,Seaborn,Pandas,GitHub,Snowflake,AB Testing,Cluster Analysis,Dimensionality Reduction,Lean Management,nan,
336,palakodeti-bharadwaj-37a838166,Python Programming Language,MySQL,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Teamwork,Leadership,Public Speaking,Reactjs,Microsoft Excel,Data Science,Tableau,Statistical Modeling,Artificial Intelligence AI,Analytical Skills,Windows,DecisionMaking,SQL Server Management Studio,Digital Marketing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
337,anwesha-mohanty-24b68815b,Java,Python Programming Language,PHP,HTML,Data Analysis,C Programming Language,Public Speaking,C,R,Android,Web Design,Search Engine Optimization SEO,Motivational Speaking,Web Content Writing,Search Engines,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
338,morita-tarvirdians,MySQL,python,Machine Learning,MongoDB,Microsoft Excel,Natural Language Processing NLP,Machine Learning Algorithms,Web Scraping,RapidMiner,Elasticsearch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
339,shalini-kularathne-152b20219,Big Data Analytics,Machine Learning,Data Science,Data Analytics,R,Logistic Regression,Minitab,Mathematics,IBM SPSS,MATLAB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
340,waqqas-ansari-36395686,Python Programming Language,Bootstrap,Machine Learning,C,Deep Learning,Natural Language Processing NLP,Statistics,Data Visualization,Image Processing,OpenCV,Computer Vision,TensorFlow,PyTorch,Amazon Web Services AWS,Django,Matplotlib,NumPy,ScikitLearn,Convolutional Neural Networks CNN,Recurrent Neural Networks RNN,Seaborn,keras,Object Detection,pandas,c,Image Segmentation,Video Processing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
341,gangadhardixit,SQL,Machine Learning,Data Analysis,Microsoft Office,Project Management,Data Science,R,Statistical Modeling,Analysis,Team Management,Business Analysis,Strategic Planning,Business Strategy,Strategy,Management Consulting,New Business Development,Business Development,Entrepreneurship,Due Diligence,Market Analysis,Marketing Strategy,Business Planning,Startups,German,Competitive Analysis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
342,avneesh-jagdale-1013661a5,Python Programming Language,Microsoft Azure,Hadoop,Microsoft Power BI,MapReduce,Hadoop Administration,Pandas Software,Microsoft Azure Machine Learning,Flask,Azure Data Lake,Azure DevOps Server,Azure Service Fabric,Azure Active Directory,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
343,harsh-raj-02ab3b103,Python Programming Language,SQL,Machine Learning,Deep Learning,Natural Language Processing NLP,Statistics,Data Science,Hadoop,OpenCV,TensorFlow,Regression Analysis,Pandas Software,ScikitLearn,Cluster Analysis,modelling,bigdata,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
344,sureshbabupasupuleti,Python Programming Language,SQL,Machine Learning,Data Structures,Team Leadership,Data Science,R,Tableau,Statistical Data Analysis,Artificial Intelligence AI,Exploratory Data Analysis,Data Modeling,Data Warehousing,Creative Problem Solving,Data Processing,Self Learning,Informatica Power Center,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
345,rajireddya,JavaScript,HTML,Machine Learning,CSS,Python,Data Science,Data Analytics,R,jQuery,Core Java,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
346,rajendra-prajapati-065574198,Machine Learning,Deep Learning,Data Mining,Natural Language Processing NLP,Data Visualization,Data Analytics,Data Wrangling,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
347,ramya-ravi-a716a8137,SQL,HTML,Data Analysis,Python,R,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
348,snehakandpal,MySQL,Machine Learning,Deep Learning,Python,Computer Vision,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
349,ashok-sanjapu-a1a933182,SQL,python,HTML,Machine Learning,java,C,Natural Language Processing NLP,Data Visualization,Data Analytics,Tableau,RStudio,Django,Android Studio,c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
350,rohan-mehra-7016b71b5,JavaScript,Python Programming Language,SQL,Machine Learning,Data Analysis,Scala,Programming,C,Deep Learning,Data Mining,Programming Languages,Natural Language Processing NLP,Data Science,Data Analytics,R,Image Processing,Computer Vision,Artificial Intelligence AI,Analytical Skills,Machine Learning Algorithms,Apache Spark,Engineering,SAS,NoSQL,Unsupervised Learning,Information Technology,Deep Neural Networks DNN,Pattern Recognition,Supervised Learning,NeuroLinguistic Programming NLP,Data Management,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
351,rakesh-nimma-171492180,MySQL,SQL,Machine Learning,Data Analysis,Deep Learning,Python,Natural Language Processing NLP,Statistics,Data Science,Predictive Modeling,Artificial Neural Networks,Statistical Modeling,Artificial Intelligence AI,Analytics,Apache Spark,PySpark,Apache Spark Streaming,Neural Networks,Flask,Databricks,Natural Language Understanding,Recurrent Neural Networks RNN,Chatbot Development,Long Shortterm Memory LSTM,Sentiment Analysis,Text Classification,Natural Language Generation,Pivotal Cloud Foundry PCF,NLG,Custom NER,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
352,kumaripaba,Java,Python Programming Language,MySQL,Linux,Machine Learning,Python,Algorithms,Github,Hive,R,Matlab,SPSS,SAS Programming,Cloud Computing,LaTeX,Artificial Intelligence,OOP,Eclipse,UML,Tomcat,Amazon Redshift,Human Computer Interaction,HCI,LAMP,Emblem,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
353,charan-raj-42a8121a0,Leadership,Data Science,Research,Retail,Commerce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
354,prabod-rathnayaka,Java,C,JavaScript,PHP,MySQL,Cascading Style Sheets CSS,Nodejs,HTML,Microsoft Word,WordPress,Machine Learning,Data Analysis,Programming,Microsoft Office,CSS,Adobe Photoshop,Teamwork,Leadership,C,Project Management,Reactjs,MongoDB,Microsoft Excel,Deep Learning,Python,Natural Language Processing NLP,Data Science,Ubuntu,Data Warehousing,Django,Android Development,Joomla,Photoshop,Prolog,PhoneGap,Social Media,Windows Azure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
355,tsk-chaitanya-84993a78,Java,Microsoft Word,Data Analysis,Programming,Microsoft Office,Microsoft Excel,PowerPoint,R,Matlab,Research,Analysis,Business Strategy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
356,gowtham-gm-331a30166,JavaScript,Python Programming Language,SQL,Git,Linux,Machine Learning,Data Analysis,Microsoft Office,MongoDB,Deep Learning,Natural Language Processing NLP,Data Science,OpenCV,Computer Vision,Apache Spark,PySpark,Predictive Analytics,TensorFlow,Keras,DevOps,Shell Scripting,Amazon Web Services AWS,Django,Data Cleaning,Neural Networks,Unsupervised Learning,Kubernetes,Amazon EC,Amazon S,Docker,Chatbot Development,PostgreSQL,Supervised Learning,AWS Lambda,Jenkins,Classification,docker,Electronjs,RASA,spacy,kubernetes,AWS Elastic Beanstalk,Django REST Framework,probality,Nginx,Terraform,Ansible,Kubeflow,nan,nan,nan,
357,wenuka,Java,JavaScript,PHP,MySQL,Linux,Machine Learning,Responsive Web Design,Programming,Microsoft Office,Adobe Photoshop,Teamwork,Leadership,C,Project Management,Python,Algorithms,Arduino,Data Science,Data Analytics,Image Processing,Matlab,Computer Vision,Management,Presentation Skills,Analytics,TensorFlow,PCB Design,PyTorch,OOP,Photoshop,Microcontrollers,Web Design,Convolutional Neural Networks CNN,Deep Neural Networks DNN,Recurrent Neural Networks RNN,Reinforcement Learning,PostgreSQL,Robotics,Electronics,Financial Accounting,CodeIgniter,Entrepreneurship,Volunteering,FPGA,Management Accounting,Business Administration,Team Building,CIMA,Machine Vision,nan,nan,
358,vbarunn,Java,C,JavaScript,PHP,MySQL,SQL,Linux,Machine Learning,Software Development,Programming,C,ObjectOriented Programming OOP,Computer Science,Deep Learning,Python,Arduino,Natural Language Processing NLP,Data Science,Data Analytics,R,Artificial Neural Networks,Tableau,Image Processing,Matlab,OpenCV,Artificial Intelligence AI,Research,Analytics,TensorFlow,Keras,Software Engineering,Engineering,ScikitLearn,Telecommunications,Embedded Systems,Microcontrollers,Industrial Internet of Things IIoT,NLTK,Convolutional Neural Networks CNN,Raspberry Pi,Robotics,Electronics,Internet of Things IoT,Internet of Things,Signal Processing,NS,Communication Protocols,Digital Signage,nan,nan,nan,
359,vatageve-vethanayahan-319306179,Python Programming Language,MySQL,Microsoft Word,Machine Learning,Data Analysis,Teamwork,Microsoft PowerPoint,Deep Learning,Python,Data Visualization,Data Science,Hadoop,R,Tableau,Statistical Data Analysis,Matlab,Minitab,SPSS,Microsoft Power BI,Forecasting,Business Intelligence BI,MapReduce,Big data,Grammar,Oracle Cloud,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
360,vamsi-kc-00781068,Python Programming Language,SQL,Machine Learning,Data Analysis,Deep Learning,Python,Data Visualization,Data Science,R,Microsoft Power BI,Data Modeling,Text Mining,Data Preparation,Business Insights,probability and statistics,Hadoop,Spark Ecosystem,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
361,mohit-batham-64639154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
362,chamodiadikaram,Java,C,SQL,Web Development,HTML,Big Data Analytics,Software Development,Databases,English,Teamwork,Public Speaking,Python,Team Leadership,Data Science,R,Research,Team Management,Business Analysis,Machine Learning Algorithms,C,Applied Machine Learning,NET Framework,Pattern Recognition,NET,Sitecore,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
363,nandan-r-282947b2,Java,C,Python Programming Language,MySQL,SQL,Big Data Analytics,Machine Learning,Data Analysis,Databases,Microsoft Office,Leadership,ObjectOriented Programming OOP,Microsoft Excel,Python,Algorithms,Statistics,Data Science,Data Analytics,Analytical Skills,Critical Thinking,Machine Learning Algorithms,Exploratory Data Analysis,Apache Kafka,Communication,Operating Systems,Event Management,Computer Networking,Apache Atlas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
364,akshit-bhalla,Machine Learning,Data Analysis,Leadership,Deep Learning,Python,Statistics,Data Science,Data Analytics,OpenCV,Computer Vision,Analytical Skills,Research,Management,Google Cloud Platform GCP,TensorFlow,Amazon Web Services AWS,Engineering,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
365,robin-tharayil,SQL,Data Analysis,Problem Solving,Leadership,Public Speaking,Microsoft Excel,Microsoft PowerPoint,Team Leadership,Data Visualization,Data Science,Hadoop,Business Analysis,SAS Programming,SAS,Teaching,Excel Dashboards,Google Analytics,Web Analytics,Ecommerce,Teradata SQL,VBA,TM,Marketing Mix Modeling,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
366,tanmay-daripa-8504a7142,Java,JavaScript,Python Programming Language,MySQL,SQL,Machine Learning,Microsoft Excel,Python,tensorflow,pandas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
367,hunaif-muhammed-670510aa,Java,C,Python Programming Language,Linux,Big Data Analytics,Machine Learning,Scala,MongoDB,Deep Learning,Python,Data Science,Hadoop,Hive,R,Apache Spark,TensorFlow,Keras,Core Java,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
368,gnana-prasath,Python Programming Language,HTML,Machine Learning,Deep Learning,Python,OpenCV,Computer Vision,PostgreSQL,Testing,Tensorflow,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
369,ashwani-bhardwaj-88b467106,Python Programming Language,SQL,Linux,Machine Learning,Deep Learning,Python,Data Structures,Algorithms,Natural Language Processing NLP,Image Processing,Computer Vision,TensorFlow,PyTorch,Keras,Matplotlib,NumPy,Docker,Pandas,spaCy,Elasticsearch,Cycle Gan,Gitlab,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
370,namrata-tolani,Java,C,JavaScript,PHP,MySQL,HTML,Machine Learning,Software Development,C Programming Language,CSS,C,Python,Statistics,R,C,jQuery,AJAX,ASPNET,NLP,JSP,Spring MVC,CakePHP,Zend Framework,Drupal,ZenCart,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
371,sanoop-pushpajan-659840158,Python Programming Language,SQL,Git,Machine Learning,Microsoft Excel,Deep Learning,Python,Natural Language Processing NLP,Data Visualization,Data Science,Data Analytics,Predictive Modeling,Linear Regression,KNearest Neighbors KNN,Artificial Intelligence AI,Team Management,Microsoft Power BI,Linear Models,Oracle SQL Developer,Predictive Analytics,TensorFlow,Keras,Data Modeling,SAP ERP,Flask,Text Analytics,PostgreSQL,Seaborn,Data Wrangling,GitHub,NeuroLinguistic Programming NLP,Tkinter,Random Forest,Splunk,Bagging,Gradient Boosting,Gitlab,logistic regression,Webscraping,Parallel Processing,Multiprocessing,MLP,nan,nan,nan,nan,nan,nan,nan,nan,nan,
372,tooba-fatma-84065399,Java,JavaScript,Python Programming Language,HTML,Bootstrap,SQL,HTML,Microsoft Word,Machine Learning,Data Analysis,Microsoft Office,C,Microsoft Excel,Microsoft PowerPoint,Deep Learning,Python,Natural Language Processing NLP,PowerPoint,Tableau,Matlab,Data Modeling,Convolutional Neural Networks CNN,Social Media,Event Planning,Aspen Plus,COMSOL,Gaussian,Refinery Operations,Reservoir Engineering,Petrochemical,h database,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
373,gohulnath,Machine Learning,Data Analysis,C,Microsoft Excel,Data Mining,Statistics,Data Visualization,Data Science,Artificial Intelligence AI,Business Intelligence BI,Strategic Planning,Big Data,Data Modeling,Python,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
374,tarang-agrawal,Java,SQL,Machine Learning,Microsoft Excel,Python,Data Analytics,R,Support Vector Machine SVM,Statistical Modeling,Matlab,Django,SAS,Neural Networks,Business Analytics,Tensorflow,VBA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
375,srikant-sharma-561237105,JavaScript,SQL,Linux,MongoDB,Deep Learning,Data Mining,Statistics,Predictive Modeling,Hadoop,Artificial Neural Networks,Apache Spark,PySpark,Big Data,MapReduce,Amazon Web Services AWS,Artificial Intelligence,C,Visual Studio,ScikitLearn,NLTK,Microsoft Azure Machine Learning,Convolutional Neural Networks CNN,Text Analytics,Natural Language Processing,Docker,Natural Language Understanding,Recurrent Neural Networks RNN,Text Mining,Information Retrieval,REST API,Apache Airflow,Text Classification,Splunk,Data science and machine learning,Azure Cosmos DB,Programming in Python,Programming in R,Information Extraction,Fasttext,Data Science and machine learning,Servicenow,Microsoft Azure machine learning studio,Dask,nan,nan,nan,nan,nan,nan,nan,nan,
